,Unnamed: 0,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
1783,6723,64612000,스카이라인 2023: 인베이젼(예고),영화,액션/어드벤쳐,0,하버트 조지 웰스의 공상과학 소설을 기반으로 한 이 작품은 외계인의 행성 침략에 맞선 군 조직과 한 어머니와 아들이 주축이 되어 사건이 전개된다. 외계 로봇 군단에 수적으로나 무기로도 열세인 상황에서 사이버 작전 팀 중위이자 루크의 어머니인 웰리쉬는...,"아리 톰슨,윌리엄 볼드윈",0:00,20200000000000.0
1784,6739,65309000,야인시대: 전쟁의 서막,영화,액션/어드벤쳐,6455,"중국 상해 포동의 시골 마을에서 태어난 소월계는 어린 나이에 부모를 여의고, 상해 조계 지역의 이름난 기생집 일품로에 팔려온다. 상해 홍문 조직의 우두머리 상력옹은 소월계를 애첩으로 삼고, 그로 인해 소월계를 둘러싼 상해 남자들의 전쟁이 시작된다.","후준,위난,친하오,봉소악,바이링,이몽",1:52,20200000000000.0
1785,6769,60939000,테이큰:미녀들의 전쟁,영화,액션/어드벤쳐,547,대학교 친구인 린지와 제나는 봄방학을 맞아 멕시코 엔세나다로 여행을 떠난다. 하지만 둘은 도착한 지 얼마 되지 않아 인신매매 조직에게 납치당한다. 부잣집 외동딸인 린지는 아버지가 자신과 제나의 몸값을 지급할 것이라며 조직의 보스를 설득하고 거래를 시작한다.,"브로닌 캐리 윌슨,드배니 핀",1:23,20200000000000.0
1786,6781,65386000,헌트(2022),영화,액션/어드벤쳐,0,망명을 신청한 북한 고위 관리를 통해 정보를 입수한 안기부 해외팀 박평호와 국내팀 김정도는 조직 내 숨어든 스파이 동림 색출 작전을 시작한다. 스파이를 통해 일급 기밀사항들이 유출되어 위기를 맞게 되자 해외팀과 국내팀은 상대를 용의선상에 올려두는데...,"이정재,정우성,전혜진,허성태,고윤정,김종수,정만식,임형국,정경순,정재성,송영창,강경헌,임성재,정성모,손성호",2:05,20200000000000.0
1787,6835,66705000,황제의 자객,영화,액션/어드벤쳐,15,"명나라 시기, 국가의 중대사를 처리하던 기관인 육선문에 위기가 닥친다. 간신에게 붙어 황제와 육선문을 배신한 자가 밝혀지고... 그를 처단하기 위해 육선문 당주의 아들이 암살 기술 훈련에 돌입하는데...","장펑,임림기",1:27,20200000000000.0
1788,6836,66705000,황제의 자객,영화,액션/어드벤쳐,2901,"명나라 시기, 국가의 중대사를 처리하던 기관인 육선문에 위기가 닥친다. 간신에게 붙어 황제와 육선문을 배신한 자가 밝혀지고... 그를 처단하기 위해 육선문 당주의 아들이 암살 기술 훈련에 돌입하는데...","장펑,임림기",1:27,20200000000000.0
1789,6921,66387000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,2472,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1790,6922,66387000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,22,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1791,6923,65546000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,713,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1792,6924,63740000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,4681,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1793,6925,66809000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,5360,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1794,6926,64984000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,0,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1795,6927,63740000,(FREE)해적-바다로 간 산적(무료),영화,액션/어드벤쳐,3044,"전국민을 시원하게 웃겨줄 액션 어드벤처. 캐릭터, 스토리, 액션, 스케일, 그리고 웃음 코드까지 지닌 유쾌한 오락 영화. 김남길, 손예진, 유해진, 이경영, 오달수 등 충무로 대세 톱스타 총출연. 고래가 삼킨 국새를 찾아라. 조선을 뒤흔든 최강도적들의 대격전이 펼쳐진다.","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근",2:09,20200000000000.0
1796,6959,62573000,나폴레옹(2023)(예고),영화,액션/어드벤쳐,92,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",0:02,20200000000000.0
1797,6960,65130000,나폴레옹(2023)(예고),영화,액션/어드벤쳐,120,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",0:02,20200000000000.0
1798,6961,64399000,나폴레옹(2023),영화,액션/어드벤쳐,9063,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1799,6962,61191000,나폴레옹(2023),영화,액션/어드벤쳐,1244,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1800,6963,61191000,나폴레옹(2023),영화,액션/어드벤쳐,955,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1801,6964,61191000,나폴레옹(2023),영화,액션/어드벤쳐,1408,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1802,6965,61191000,나폴레옹(2023),영화,액션/어드벤쳐,5363,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1803,6966,60020000,나폴레옹(2023),영화,액션/어드벤쳐,201,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1804,6967,60020000,나폴레옹(2023),영화,액션/어드벤쳐,326,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1805,6968,60020000,나폴레옹(2023),영화,액션/어드벤쳐,8,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1806,6969,60020000,나폴레옹(2023),영화,액션/어드벤쳐,48,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1807,6970,60939000,나폴레옹(2023),영화,액션/어드벤쳐,5,서비스 해지 시까지 시청 가능. 1793년 혁명의 불꽃이 프랑스 전역을 밝히기 시작한다. 코르시카 출신의 장교 나폴레옹은 혼란스러운 상황 속 국가를 위해 맞서며 영웅으로 떠오른다. 사교 파티에서 나폴레옹을 만난 조제핀은 자신의 운명을 바꾸기 위해 나폴레옹을 선택한다.,"호아킨 피닉스,바네사 커비,타하르 라힘,벤 마일스,뤼디빈 사니에",2:38,20200000000000.0
1808,5607,66583000,(SD)금홍아금홍아,영화,역사,430,"일본에서 미술 유학을 마치고 귀국한 본웅은 귀국 전시회에서 청년시인 이상을 알게 된다. 그 후 이상의 평생 후견인이 되어준 본웅은 친구 이상을 위해 헌신하지만, 이상 때문에 자신의 사랑을 포기한다. 본웅은 만성 결핵을 앓고 있는 이상을 위해 요양처를 마련해주는데...","김갑수,김수철,이지은,김은영",1:35,20200000000000.0
1809,345,66056000,이츠어디재스터,영화,코미디,61,"다섯 커플이 브런치 파티에 초대받아 한 친구의 집에 모이게 된다. 각자의 음식을 꺼내며 식사 준비를 하는 도중 갑자기 전기와 휴대전화까지 모든 통신 수단이 끊긴다. 화학전쟁으로 핵폭탄이 터지면서, 즐겁게 포도주를 마시려던 그들은 운명의 갈림길에 서게 되는데...","레이첼 보스톤,케빈 M. 브레넌,데이비드 크로스,아메리카 페레라,제프 그레이스,에린 헤이즈,블레이즈 밀러,줄리아 스타일스",1:30,20200000000000.0
1810,725,60846000,(FREE)피끓는청춘(무료),영화,코미디,17,"청춘은 원래 뜨겁고 힘이 남아돈다 1982년 충청도를 뒤흔든 전설의 대박 사건 영숙은 충청도를 접수한 여자 일진이지만, 홍성농고 전설의 카사노바 중길을 바라보며 애만 태운다. 한편 홍성공고 싸움짱 광식은 좀처럼 마음을 열지 않는 영숙이 야속하기만 한데...","박보영,이종석,이세영",2:02,20200000000000.0
1811,1082,66056000,두사부일체,영화,코미디,158,카리스마로 한국 조직사회에서 급부상하고 있는 영동파 두목 계두식. 명동파를 접수하고 조직 수뇌부들과 처음으로 회의를 하게 된다. 큰 형님에게 떨어진 명령은 고등학교 졸업장. 수하 상두와 대가리는 두목을 학교로 보내기 위해 사립고교에 기부금 입학을 시키는데...,"정준호,정웅인,정운택,오승은,송선미,박준규",1:38,20200000000000.0
