,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
3693,62007000,씨네프,20240320125621,21,라이스보이 슬립스,,"최승윤,황도현,황이든",
3694,67039000,씨네프,20240320120333,103,라이스보이 슬립스,,"최승윤,황도현,황이든",
3695,62770000,KBS스포츠,20240320224059,48,"헐크 이만수의 꿈, 라오스의 작은...",,,
3696,66334000,KBS스포츠,20240320225310,50,"헐크 이만수의 꿈, 라오스의 작은...",,,
3697,61770000,KBS스포츠,20240320225417,10,"헐크 이만수의 꿈, 라오스의 작은...",,,
3698,64962000,KBS스포츠,20240320225734,24,"헐크 이만수의 꿈, 라오스의 작은...",,,
3699,66812000,시네마천국,20240320211842,2,헝거게임: 모킹제이 2부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
3700,66812000,시네마천국,20240320202050,0,헝거게임: 모킹제이 1부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
3701,64143000,시네마천국,20240320202208,6,헝거게임: 모킹제이 1부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
3702,61808000,시네마천국,20240320205126,0,헝거게임: 모킹제이 2부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
3703,67198000,시네마천국,20240320194849,11,헝거게임: 모킹제이 1부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
3704,60152000,시네마천국,20240320132509,7,초능력자 1부,,"고수,강동원,정은채",
3705,66344000,채널뷰,20240320053209,1175,진짜사랑 리턴즈3(1회),,,
3706,60915000,채널뷰,20240320052522,98,진짜사랑 리턴즈3(1회),,,
3707,65615000,월드클래식무비,20240320133207,6,상사부일체,대한민국 넘버 원 코미디 영화 학교에서 회사로 온 시리즈!,"손창민,이성재,박상면,김성민,서지혜",
3708,66226000,월드클래식무비,20240320152254,9,상사부일체,대한민국 넘버 원 코미디 영화 학교에서 회사로 온 시리즈!,"손창민,이성재,박상면,김성민,서지혜",
3709,66705000,채널뷰,20240320054036,36,진짜사랑 리턴즈3(1회),,,
3710,66309000,아시아 M,20240320115054,44,신용문객잔,,"양가휘,임청하,장만옥",
3711,64755000,아시아 M,20240320104055,499,신용문객잔,,"양가휘,임청하,장만옥",
3712,60506000,아시아 M,20240320112920,9,신용문객잔,,"양가휘,임청하,장만옥",
3713,61664000,아시아 M,20240320214346,275,소권괴초,,성룡,
3714,66519000,아시아 M,20240320205154,6,소권괴초,,성룡,
3715,66549000,아시아 M,20240320203456,0,소권괴초,,성룡,
3716,65504000,인디필름,20240320022754,361,채털리 부인의 연인,,"잭 오코넬,졸리 리처드슨",
3717,64577000,인디필름,20240320024109,490,채털리 부인의 연인,,"잭 오코넬,졸리 리처드슨",
3718,62723000,OCN무비즈2,20240314235142,8,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
3719,65431000,OCN무비즈2,20240314064004,6,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
3720,60506000,OCN무비즈2,20240314084128,5,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
3721,61604000,OCN무비즈2,20240314074814,8,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
3722,65395000,OCN무비즈2,20240314062303,7083,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
3723,66081000,OCN무비즈2,20240314071912,582,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
3724,64732000,씨네프,20240314010359,7,파이트 클럽,"96년 발표한 척 팰러니욱(Chuck Palahniuk)의 소설을 바탕으로, 단조로운 생활에 권태를 느끼던 주인공이 비누에 질산을 첨가하면 폭탄을 만들 수 있다고 말하는 기이한 분위기의 남자를 만나 '파이트 클럽'이란 비밀 집단을 결성, 사제폭탄으로 한 도시를 폭파시킨다는 내용의 스릴러. 에드워드 노튼과 브래드 피트의 탁월한 연기를 볼 수 있는 이 영화는 미국 도시 문명의 어두운 면을 폭력과 파괴로 묘사하여, 평론가들 사이에서도 논란을 불러일으켰다.","브래드 피트,에드워드 노튼,헬레나 본햄 카터",
3725,65329000,씨네프,20240314003857,1,파이트 클럽,"96년 발표한 척 팰러니욱(Chuck Palahniuk)의 소설을 바탕으로, 단조로운 생활에 권태를 느끼던 주인공이 비누에 질산을 첨가하면 폭탄을 만들 수 있다고 말하는 기이한 분위기의 남자를 만나 '파이트 클럽'이란 비밀 집단을 결성, 사제폭탄으로 한 도시를 폭파시킨다는 내용의 스릴러. 에드워드 노튼과 브래드 피트의 탁월한 연기를 볼 수 있는 이 영화는 미국 도시 문명의 어두운 면을 폭력과 파괴로 묘사하여, 평론가들 사이에서도 논란을 불러일으켰다.","브래드 피트,에드워드 노튼,헬레나 본햄 카터",
3726,64845000,채널MX,20240314051513,8,스포츠 최고의 시대(21회),,,
3727,61544000,시네마천국,20240314004423,7,퍼펙트 에너미 1부,,"토마즈 코트,아테나 스트레이츠",
3728,67187000,시네마천국,20240314013846,9,퍼펙트 에너미 2부,,"토마즈 코트,아테나 스트레이츠",
3729,61808000,시네마천국,20240314004256,10,퍼펙트 에너미 1부,,"토마즈 코트,아테나 스트레이츠",
3730,59901000,아시아 M,20240314161811,802,비룡맹장,,"성룡,홍금보,원표",
3731,62573000,아시아 M,20240314172920,130,비룡맹장,,"성룡,홍금보,원표",
3732,60739000,JTBC,20240301094803,3529,다시보는 건강스페셜(47회),,,
3733,60705000,JTBC,20240301093744,39,다시보는 건강스페셜(47회),,,
3734,62209000,채널나우,20240301155938,71,시카리오:암살자의 도시,,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
3735,61065000,JTBC,20240301092738,9,다시보는 건강스페셜(47회),,,
3736,65796000,JTBC,20240301094744,6,다시보는 건강스페셜(47회),,,
3737,64305000,JTBC,20240301091502,6,다시보는 건강스페셜(47회),,,
3738,60590000,JTBC,20240301094256,8,다시보는 건강스페셜(47회),,,
3739,61650000,더무비,20240301142731,136,람보 3,,"실베스터 스탤론,리차드 크레나",
3740,64965000,더무비,20240301135056,4,람보 3,,"실베스터 스탤론,리차드 크레나",
3741,66812000,더무비,20240301141622,4,람보 3,,"실베스터 스탤론,리차드 크레나",
3742,64096000,NS홈쇼핑,20240301074840,8,오색약손찜질팩,,,
3743,60707000,NS홈쇼핑,20240301082124,26,오색약손찜질팩,,,
3744,64915000,채널J,20240301103248,7,낭만닥터 김사부(19회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3745,63099000,채널J,20240301173540,618,낭만닥터 김사부(20회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3746,65873000,채널J,20240301155457,0,낭만닥터 김사부(19회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3747,61802000,채널J,20240301160449,8264,낭만닥터 김사부(20회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3748,65532000,채널J,20240301164716,9,낭만닥터 김사부(20회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3749,62252000,채널J,20240301104615,625,낭만닥터 김사부(19회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3750,61814000,채널J,20240301165834,54,낭만닥터 김사부(20회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3751,62573000,채널J,20240301113837,2,낭만닥터 김사부(19회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
3752,64218000,OCN무비즈2,20240301050925,0,황산벌,"오늘의 현실을 누구나 알고 있는 역사의 한 장면에 빗대어 웃음과 쾌감을 불러오는 정치풍자만화 같은 <황산벌>은 유려한 형식이나 세련된 표현의 미를 찾는 이들에겐 거칠고 투박해 보여도 다른 영화에서 볼 수 없는 촌철살인의 미학이 있다. 그것은 계백의 머리를 칼로 내리칠 때, 그의 뇌리를 스쳤던 아내의 울부짖음 같은 것이다. 사내들의 대의명분과 비장함을 깔아뭉개는 그녀의 항변은 잊지 못할 잔영을 남기진 않지만 그 공명은 오래 깊이 울려퍼진다. 별안간 뒤통수를 치는 그런 공감이 <황산벌>을 좋은 코미디로 기억하게 만드는 강력한 이유라 할 수 있다.","정진영,이문식,박중훈,김병서,이호성,안내상,류승수,신정근",
3753,66974000,OCN무비즈2,20240301015507,1,부당거래,"<짝패>의 류승완 감독이 다시 메가폰을 잡고, <사생결단>의 황정민과 류승범, <이끼>의 유해진이 손을 잡아 만든 범죄드라마","유해진,류승범,황정민",
3754,60307000,OCN무비즈2,20240301025616,7,부당거래,"<짝패>의 류승완 감독이 다시 메가폰을 잡고, <사생결단>의 황정민과 류승범, <이끼>의 유해진이 손을 잡아 만든 범죄드라마","유해진,류승범,황정민",
3755,65108000,OCN무비즈2,20240301005328,2476,부당거래,"<짝패>의 류승완 감독이 다시 메가폰을 잡고, <사생결단>의 황정민과 류승범, <이끼>의 유해진이 손을 잡아 만든 범죄드라마","유해진,류승범,황정민",
3756,65220000,OCN무비즈2,20240301205139,70,스파이,"대한민국 최고의 스파이가 국가의 운명이 걸린 초특급 작전을 수행하던 중, 자신의 정체를 모르는 마누라가 작전에 휘말리며 벌어지는 코믹 첩보 액션 영화","설경구,문소리,다니엘 헤니,고창석,한예리,정인기,라미란,송재호",
3757,66847000,OCN무비즈2,20240301193148,1178,스파이,"대한민국 최고의 스파이가 국가의 운명이 걸린 초특급 작전을 수행하던 중, 자신의 정체를 모르는 마누라가 작전에 휘말리며 벌어지는 코믹 첩보 액션 영화","설경구,문소리,다니엘 헤니,고창석,한예리,정인기,라미란,송재호",
3758,59888000,OCN무비즈2,20240301201549,7,스파이,"대한민국 최고의 스파이가 국가의 운명이 걸린 초특급 작전을 수행하던 중, 자신의 정체를 모르는 마누라가 작전에 휘말리며 벌어지는 코믹 첩보 액션 영화","설경구,문소리,다니엘 헤니,고창석,한예리,정인기,라미란,송재호",
3759,65980000,OCN무비즈2,20240301185602,24,스파이,"대한민국 최고의 스파이가 국가의 운명이 걸린 초특급 작전을 수행하던 중, 자신의 정체를 모르는 마누라가 작전에 휘말리며 벌어지는 코믹 첩보 액션 영화","설경구,문소리,다니엘 헤니,고창석,한예리,정인기,라미란,송재호",
3760,61361000,OCN무비즈2,20240318005758,21,공조,남한으로 숨어든 북한 범죄 조직을 잡기 위해 남북 최초 공조수사 시작된다! 특수부대 북한 형사와 생계형 남한 형사의 팀플레이 액션 영화,"현빈,유해진,김주혁,장영남,이동휘,윤아,공정환,이해영",
3761,64520000,OCN무비즈2,20240318004832,1404,공조,남한으로 숨어든 북한 범죄 조직을 잡기 위해 남북 최초 공조수사 시작된다! 특수부대 북한 형사와 생계형 남한 형사의 팀플레이 액션 영화,"현빈,유해진,김주혁,장영남,이동휘,윤아,공정환,이해영",
3762,67229000,OCN무비즈2,20240318011257,5,공조,남한으로 숨어든 북한 범죄 조직을 잡기 위해 남북 최초 공조수사 시작된다! 특수부대 북한 형사와 생계형 남한 형사의 팀플레이 액션 영화,"현빈,유해진,김주혁,장영남,이동휘,윤아,공정환,이해영",
