,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
4134,67334000,위시,영화,애니메이션,0,"마법 왕국 로사스의 영리한 이상주의자 아샤, 우주의 힘이 담긴 공, 스타에게 소원을 빌다! 위시는 강력한 적이자 로사스의 지배자, 매그니피코 왕에 맞서 왕국을 지키기 위해 싸우는 아샤와 스타의 이야기를 그린다.","아리아나 데보스,크리스 파인,알란 터딕,유주혜,하도권,신용우",03:10,20240226164500
4135,64984000,도둑놈 도둑님 38회,TV드라마,기타,0,"낯선 별장에서 깨어난 돌목. 돌목은 중태를 잡기 위해 자신을 구해준 사람과 거래를 하고, 공식적으로 죽은 존재가 된다. 그러나 준희와 소주는 돌목의 죽음이 조작되었다는 사실을 알게 되는데...","지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:03,20240208233150
4136,64984000,도둑놈 도둑님 31회,TV드라마,기타,2522,돌목과 풋풋한 연애를 시작한 소주! 그러나 동시에 돌목이 J일지도 모른다는 생각에 괴롭기만 하다. 한편 서로 친형제가 아니라는 사실을 터놓고 이야기한 돌목과 준희. 둘은 중태의 약점을 캐내기 위해 합심하는데...,"지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:06,20240208153045
4137,64984000,도둑놈 도둑님 31회,TV드라마,기타,1438,돌목과 풋풋한 연애를 시작한 소주! 그러나 동시에 돌목이 J일지도 모른다는 생각에 괴롭기만 하다. 한편 서로 친형제가 아니라는 사실을 터놓고 이야기한 돌목과 준희. 둘은 중태의 약점을 캐내기 위해 합심하는데...,"지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:06,20240208165937
4138,64984000,도둑놈 도둑님 31회,TV드라마,기타,3960,돌목과 풋풋한 연애를 시작한 소주! 그러나 동시에 돌목이 J일지도 모른다는 생각에 괴롭기만 하다. 한편 서로 친형제가 아니라는 사실을 터놓고 이야기한 돌목과 준희. 둘은 중태의 약점을 캐내기 위해 합심하는데...,"지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:06,20240208103434
4139,64984000,도둑놈 도둑님 31회,TV드라마,기타,69,돌목과 풋풋한 연애를 시작한 소주! 그러나 동시에 돌목이 J일지도 모른다는 생각에 괴롭기만 하다. 한편 서로 친형제가 아니라는 사실을 터놓고 이야기한 돌목과 준희. 둘은 중태의 약점을 캐내기 위해 합심하는데...,"지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:06,20240208143440
4140,67303000,응답하라 1988 03회,TV드라마,외화 시리즈,16,"수학여행에 들뜬 아이들, 덕선은 장기자랑 준비에 바쁘다. 즐거운 맘으로 떠난 수학여행, 설레던 감정은 낙담으로 바뀐다. 돈 있어도 쓸 줄 모르는 성균이 못마땅한 미란은 한 가지 미션을 준다. 한편, 덕선은 자기도 모르는 사이 선우를 향한 첫사랑의 감정이 깊어지는데...","성동일,이일화,라미란,김성균,류혜영,혜리,고경표,류준열,박보검,안재홍,이동휘,최성원",01:26,20240222185831
4141,64984000,도둑놈 도둑님 02회,TV드라마,기타,3780,"찬기 죽음의 유일한 목격자 돌목! 판수는 돌목을 잡으러 온 태석을 피해 돌목과 함께 집으로 도망친다. 하지만 하경은 판수가 바람을 피웠다며 둘을 밖으로 쫓아내고, 돌목을 데리고 갈 곳 없이 떠돌던 판수는 해원이 돌목을 찾아 헤매다 자살했다는 뉴스를 보게 되는데...","지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:03,20240204064958
4142,64984000,도둑놈 도둑님 11회,TV드라마,기타,0,"TV 안에 일권, 미애, 윤호가 식사하고 있는 모습이 보인다. 그 모습을 보고 있는 돌목, 회사 이름에 대해 대화가 오고 가자, 긴장하며 볼륨을 높이는데...","지현우,김지훈,서현,임주은,안길강,정경순,최종환,김정태",01:06,20240205231741
4143,63665000,대장금 47회,TV드라마,기타,2783,"영로는 장금을 찾아와 최상궁과 오겸호 측에서 받은 어음봉투를 내밀고 양측 모두 믿을 수 없다며 장금에게 거래를 제안한다. 오겸호 측의 움직임을 감지한 최상궁은 사헌부로 향하던 영로를 납치하고, 민정호는 오겸호 대감이 왜구의 수장과 밀무역을 한 단서를 잡는데...","이영애,지진희,홍리나,임호",00:57,20240229194936
4144,66056000,당신 차례입니다 01회,TV드라마,외화 시리즈,33,"15살 나이차의 신혼부부 나나와 쇼타는 아파트를 구입해 새집으로 이사하여 행복에 부풀어있다. 이사 당일, 쇼타와 가위바위보에서 진 나나가 아파트 주민회에 참가하게 되고, 주민회 회장 사나에, 관리인 토코시마를 중심으로 13명이 모여 쓰레기장 청소 담당을 정하는데...","하라다 토모요,다나카 케이,니시노 나나세,키무라 타에",00:46,20240208062203
4145,65830000,"응가하자, 끙끙",키즈,학습,180,"[YES24] 베스트셀러. 아기들이 좋아하는 동물이 변기에 앉아서 응가 하는 모습을 보여 주어, 아기가 자연스럽고 흥겹게 배변 훈련을 할 수 있도록 도와줍니다.",-,00:03,20240212020052
4146,66619000,미니특공대 슈퍼공룡파워2 06회,키즈,애니메이션,720,"두 얼굴의 탄산음료 괴물. 탄산음료 괴물은 김이 빠지자 힘을 잃고 징징대지만, 탄산이 가득해지자 180도 돌변해서 무서운 힘을 보여준다. 미니특공대는 탄산이 가득 찬 괴물에 고전하다가, 김이 빠지게 하여 힘을 잃게 만든다.","볼트,루시,새미,맥스,리오",00:12,20240218111010
4147,66619000,미니특공대 슈퍼공룡파워2 06회,키즈,애니메이션,720,"두 얼굴의 탄산음료 괴물. 탄산음료 괴물은 김이 빠지자 힘을 잃고 징징대지만, 탄산이 가득해지자 180도 돌변해서 무서운 힘을 보여준다. 미니특공대는 탄산이 가득 찬 괴물에 고전하다가, 김이 빠지게 하여 힘을 잃게 만든다.","볼트,루시,새미,맥스,리오",00:12,20240216202525
4148,64984000,신사와 아가씨 40회,TV드라마,기타,79,단단과 영국은 아이들과 이별 여행을 떠나고 3년 뒤에 다시 만날 것을 약속한다. 애나와 수철의 미심쩍은 관계를 의심한 연실은 수철을 미행하고 애나가 단단의 친엄마라는 사실을 알게 되는데...,"지현우,이세희,강은탁,박하나,이종원,이일화,오현경",01:10,20240213034143
4149,65624000,전국 노래 자랑 2150회(23/04/09),TV 연예/오락,기타,4320,전국노래자랑 [부산광역시 영도구] 편.,김신영,01:12,20240224161118
4150,64720000,낭만닥터 김사부3 12회(23/06/03),TV드라마,기타,4140,"자신이 알던 아버지와는 다른 모습에 크게 혼란스러워 하는 은재. 병원 내 차진만의 평판은 바닥으로 떨어지고, 차진만은 이 모든 상황들이 김사부의 계획이라 오해한다.","한석규,안효섭,이성경",01:09,20240217013458
4151,64991000,낭만닥터 김사부3 12회(23/06/03),TV드라마,기타,4140,"자신이 알던 아버지와는 다른 모습에 크게 혼란스러워 하는 은재. 병원 내 차진만의 평판은 바닥으로 떨어지고, 차진만은 이 모든 상황들이 김사부의 계획이라 오해한다.","한석규,안효섭,이성경",01:09,20240228123043
4152,63086000,스즈메의 문단속,영화,애니메이션,3146,"서비스 해지 시까지 시청 가능. 큐슈의 작은 마을에서 살고 있는 소녀 스즈메는 어느 날, 여행을 하며 문을 찾고 있는 한 청년을 만난다. 그의 뒤를 쫓아간 소녀는 산속 폐허에서 덩그러니 남겨진 낡은 문을 발견한다. 무언가에 이끌린 듯 스즈메는 문으로 손을 뻗는데...","하라 나노카,마츠무라 호쿠토,후카츠 에리,마츠모토 하쿠오,소메타니 쇼타",04:04,20240225140717
4153,63086000,스즈메의 문단속,영화,애니메이션,165,"서비스 해지 시까지 시청 가능. 큐슈의 작은 마을에서 살고 있는 소녀 스즈메는 어느 날, 여행을 하며 문을 찾고 있는 한 청년을 만난다. 그의 뒤를 쫓아간 소녀는 산속 폐허에서 덩그러니 남겨진 낡은 문을 발견한다. 무언가에 이끌린 듯 스즈메는 문으로 손을 뻗는데...","하라 나노카,마츠무라 호쿠토,후카츠 에리,마츠모토 하쿠오,소메타니 쇼타",04:04,20240225135003
4154,67334000,(자막)스즈메의 문단속,영화,애니메이션,25,"서비스 해지 시까지 시청 가능. 큐슈의 작은 마을에서 살고 있는 소녀 스즈메는 어느 날, 여행을 하며 문을 찾고 있는 한 청년을 만난다. 그의 뒤를 쫓아간 소녀는 산속 폐허에서 덩그러니 남겨진 낡은 문을 발견한다. 무언가에 이끌린 듯 스즈메는 문으로 손을 뻗는데...","하라 나노카,마츠무라 호쿠토,후카츠 에리,마츠모토 하쿠오,소메타니 쇼타",02:02,20240221134800
4155,64399000,(자막)스즈메의 문단속,영화,애니메이션,7155,"서비스 해지 시까지 시청 가능. 큐슈의 작은 마을에서 살고 있는 소녀 스즈메는 어느 날, 여행을 하며 문을 찾고 있는 한 청년을 만난다. 그의 뒤를 쫓아간 소녀는 산속 폐허에서 덩그러니 남겨진 낡은 문을 발견한다. 무언가에 이끌린 듯 스즈메는 문으로 손을 뻗는데...","하라 나노카,마츠무라 호쿠토,후카츠 에리,마츠모토 하쿠오,소메타니 쇼타",02:02,20240202184156
4156,66656000,스즈메의 문단속(예고),영화,애니메이션,120,"서비스 해지 시까지 시청 가능. 큐슈의 작은 마을에서 살고 있는 소녀 스즈메는 어느 날, 여행을 하며 문을 찾고 있는 한 청년을 만난다. 그의 뒤를 쫓아간 소녀는 산속 폐허에서 덩그러니 남겨진 낡은 문을 발견한다. 무언가에 이끌린 듯 스즈메는 문으로 손을 뻗는데...","하라 나노카,마츠무라 호쿠토,후카츠 에리,마츠모토 하쿠오,소메타니 쇼타",00:02,20240213094803
4157,65379000,(HD)그것이알고싶다 1373회(23/10/28),TV 시사/교양,기타,18,"죽음의 돌 찍기 그리고 집행자 - 여수 졸음쉼터 살인사건. 7월 29일 오전 11시경, 여수의 한 졸음쉼터에서 사람이 사망한 것 같다는 신고 전화가 119에 접수됐다. 구급 대원이 현장에 도착했을 때 차에 있던 남성은 이미 호흡이 정지돼 있었고, 사후강직도 진행된 상태였다.",김상중,01:10,20240218020325
4158,65379000,(HD)그것이알고싶다 1373회(23/10/28),TV 시사/교양,기타,213,"죽음의 돌 찍기 그리고 집행자 - 여수 졸음쉼터 살인사건. 7월 29일 오전 11시경, 여수의 한 졸음쉼터에서 사람이 사망한 것 같다는 신고 전화가 119에 접수됐다. 구급 대원이 현장에 도착했을 때 차에 있던 남성은 이미 호흡이 정지돼 있었고, 사후강직도 진행된 상태였다.",김상중,01:10,20240218014014
4159,66186000,2023 개그콘서트 001회(23/11/12),TV 연예/오락,기타,4680,2023 봉숭아학당 / 금쪽 유치원 / 니퉁의 인간극장 / 진상 조련사 / 숏폼 플레이 / 형이야 / 대한 결혼 만세 / 볼게요 / 데프콘 어때요 / 우리 둘의 블루스 / 팩트라마 / 하이픽션 조선스케치 - 내시 똥군기 / 바니바니 / 소통왕 말자 할매.,-,01:18,20240206165847
4160,66875000,효심이네 각자도생 17회(23/11/19),TV드라마,기타,1932,"가족 모두가 선순의 집에 모인다. 효성은 효준에게 일어난 일과 그 합의금을 효심이 냈다는 사실을 알게 된다. 런칭쇼 이후 태민과 태호 사이에 다시 한 번 틈이 생긴다. 한편 수경은 피트니스 센터에서 만난 효심에게 질투심을 느끼고, 상처 주는 말을 던진다.","유이,하준,고주원",01:07,20240225210246
4161,60050000,무티 : 주술 살인,영화,공포/스릴러,5439,강력계 형사 루카스 보이드는 딸과 아내의 죽음으로 괴로워하며 하루하루를 살아간다. 그러던 중 매우 기괴하고 잔인한 수법의 살인사건이 발생한다. 평범한 살인사건이 아니라고 판단한 루카스는 맥클스 교수를 찾아가...,"모건 프리먼,콜 하우저",01:32,20240225001327
4162,66875000,"점연아, 온난니 : 너는 나의 불꽃 21회(A)",TV드라마,외화 시리즈,273,팡즈징은 리쉰에게 자신을 방해 못 하게 겁주려고 리쉰 누나 리란을 외곽 숙소로 유인한다. 리란은 컵라면을 사러 나왔다가 트럭에 치여 죽고 리쉰은 절망한다. 리쉰은 주윈과 진지한 관계라는 걸 주윈 부모에게 알리고 싶어 인사를 드리러 가는데...,"진비우,장정의",00:45,20240212195420
4163,66875000,"점연아, 온난니 : 너는 나의 불꽃 29회(A)",TV드라마,외화 시리즈,2533,LnP가 무적의 장군을 똑같이 베낀 칠국쟁패 을 내놓자 플라잉 직원들은 속상해한다. 둥쓰양 사장은 속상해하는 직원들을 데리고 워크숍을 떠난다. 술자리에서 주윈은 직원들에게 LnP가 플라잉을 주시하는 이유를 고백한다.,"진비우,장정의",00:45,20240215165327
4164,66875000,삼분야 13회(A),TV드라마,외화 시리즈,568,샹위안은 자신을 무시하는 리츠의 발언에 충격을 받아 프로그래밍 공부를 시작하고 쉬옌스를 그런 샹위안을 도와주며 자신의 마음을 표현한다. 할아버지의 도움으로 샹위안은 마침내 리츠를 기술부에서 내보내지만...,"장빈빈,오천",00:45,20240208012723
4165,61136000,발정난 인싸 자매,기타,기타,62,자매의 남다른 남성편력을 다룬 성애영화.,"도희,지원",01:19,20240216082318
4166,61136000,발정난 인싸 자매,기타,기타,14,자매의 남다른 남성편력을 다룬 성애영화.,"도희,지원",01:19,20240205044912
4167,60955000,피도 눈물도 없이(KBS) 015회(24/02/09),TV드라마,기타,493,"수향과 이철의 이혼으로 충격받은 혜원과 지창. 한편, 장군과 영주는 혜원을 찾으려 흥신소를 찾아갔다 우연히 산들과 부딪히는데...","이소연,하연주,오창석,장세현,정찬,정혜선,양혜진,박신우,정수영,유태웅",00:32,20240213193842
